#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
2740857 60413.929688 9037.777344 74408.148438 22.168680 90.933266 -105.351578 11.076538 1.000000e+37
2746178 58421.312500 8577.617188 73760.312500 66.516495 14.673180 -9.223521 10.374500 1.000000e+37
2746179 58645.511719 8535.766602 73971.226562 70.056786 -12.956452 -34.938705 12.444438 1.000000e+37
2746235 59654.300781 8414.152344 71511.437500 -1.919712 68.240250 99.716942 11.389763 1.000000e+37
2767463 60288.312500 8738.216797 73435.390625 -278.006592 129.153381 55.314434 5.982871 1.000000e+37
2767465 60527.449219 8473.846680 74457.015625 -53.723404 180.288666 -58.105465 11.478024 1.000000e+37
2767480 60468.164062 8726.010742 73669.640625 -216.198883 57.895603 25.482944 11.983765 1.000000e+37
2772939 59811.019531 8830.293945 73326.609375 -262.008575 -36.333668 21.694004 12.110693 1.000000e+37
2772941 59522.519531 8823.473633 73165.343750 277.921509 178.286469 11.794161 11.656674 1.000000e+37
2772952 60606.281250 6935.643066 72838.453125 -42.199234 183.536133 30.548338 9.344520 1.000000e+37
2795049 60362.476562 9209.449219 74202.843750 -16.816786 38.833538 -66.132439 11.663756 1.000000e+37
2795066 59212.972656 7995.189941 65.796982 0.182130 164.948502 -49.314800 11.054397 1.000000e+37
2800594 60247.097656 8498.554688 72806.906250 -118.845551 3.975733 222.048874 7.998093 1.000000e+37
2800597 60015.441406 7778.144531 73389.015625 -46.746456 298.850159 -40.677742 11.584236 1.000000e+37
2800602 60901.476562 7290.516113 72316.367188 -30.518536 166.662552 62.148495 14.065598 1.000000e+37
2800610 60809.792969 9454.153320 74066.273438 4.976929 27.874258 -42.917374 9.935596 1.000000e+37
2823238 58630.871094 8604.613281 74835.195312 3.244946 129.810318 -68.461830 12.160174 1.000000e+37
2829071 60692.109375 9649.608398 71833.984375 7.591166 10.811322 72.735611 11.122590 1.000000e+37
2829078 60011.175781 8439.229492 73606.406250 -233.781265 -46.417007 222.685364 6.490910 1.000000e+37
2829085 60175.378906 7776.746582 73207.296875 -65.493164 268.487640 63.895794 11.279803 1.000000e+37
2829107 60482.769531 8937.568359 71919.359375 -76.650177 76.299553 117.237915 10.478120 1.000000e+37
2852223 58505.601562 8814.410156 74309.148438 29.040371 68.110695 -46.179180 10.286415 1.000000e+37
2858168 60238.109375 8722.593750 72915.679688 -46.748859 36.874382 252.383713 11.181200 1.000000e+37
2858170 58342.007812 8073.559082 73717.773438 49.123062 192.268387 -39.502117 12.122414 1.000000e+37
2882421 59257.351562 8222.976562 73239.273438 30.015034 132.264877 189.508438 10.583964 1.000000e+37
2882445 58735.726562 9048.373047 74998.492188 -12.497065 105.895447 -52.862316 7.390275 1.000000e+37
2888686 61045.835938 9002.228516 74036.460938 -66.893036 -24.285212 -51.271641 10.677670 1.000000e+37
2888687 58354.851562 7699.397461 73133.906250 48.005074 209.209244 -15.769683 11.164008 1.000000e+37
2888698 60600.679688 8807.676758 73233.070312 -161.016632 59.125729 148.240875 10.214496 1.000000e+37
2888710 61286.925781 9379.648438 73665.421875 -113.304565 87.182190 36.703335 9.158203 1.000000e+37
2888715 60614.675781 8491.170898 73124.695312 -155.469513 150.776398 143.611572 8.599634 1.000000e+37
2913607 59972.175781 8377.121094 73156.640625 -183.824142 80.454468 291.421539 14.680019 1.000000e+37
2919924 61465.878906 8890.197266 74176.734375 -36.615414 -0.160885 29.338268 12.932179 1.000000e+37
2919936 58395.914062 8321.055664 73987.492188 107.101524 73.180122 -13.676914 10.925489 1.000000e+37
2919938 59525.785156 8082.418457 73391.390625 226.943771 248.525711 135.937759 11.696095 1.000000e+37
2919940 59386.539062 8061.949219 73334.367188 235.761322 138.637390 -48.400600 8.256565 1.000000e+37
2919941 58633.804688 8440.000000 72090.773438 25.920519 -15.462971 82.933113 11.150826 1.000000e+37
2919942 60767.531250 8465.833008 73335.234375 -143.164352 208.432938 87.704041 11.221118 1.000000e+37
2919943 60481.187500 8375.383789 73673.671875 -127.471169 87.584106 -76.006866 10.630858 1.000000e+37
2919944 59129.390625 7975.715820 73550.195312 118.032677 78.790749 -75.647224 14.105001 1.000000e+37
2919945 61021.460938 8937.862305 74476.828125 16.474815 41.052536 -35.636929 11.822995 1.000000e+37
2919947 58638.484375 7829.958008 71932.148438 6.946820 122.797234 80.113586 12.666201 1.000000e+37
2919953 58795.808594 8418.617188 72794.046875 25.926937 133.028961 151.441544 10.140675 1.000000e+37
2919963 59083.132812 8519.865234 73475.507812 127.511513 131.978745 -98.174759 13.726362 1.000000e+37
2919983 61074.890625 8445.488281 73713.125000 -125.218842 163.490891 -26.277054 10.291214 1.000000e+37
2945855 59498.929688 8675.574219 73295.351562 320.456573 169.541489 46.054546 11.459784 1.000000e+37
2952298 58475.687500 7904.006348 72559.734375 82.603676 67.150490 35.275932 13.479511 1.000000e+37
2952299 58657.066406 7834.512695 72246.046875 0.692616 74.706856 110.989380 8.271169 1.000000e+37
2952311 58614.457031 8299.538086 72213.367188 -12.674438 137.363510 101.311760 11.220144 1.000000e+37
2952319 61497.964844 7911.928711 73404.257812 -77.080849 189.268082 16.754932 14.639127 1.000000e+37
2978873 60064.250000 8243.178711 73079.656250 -74.576111 102.152565 43.803829 6.852586 1.000000e+37
2978908 59084.914062 8950.279297 74727.890625 -2.022038 90.331276 -57.233795 12.150941 1.000000e+37
2985717 60083.730469 8212.971680 73177.562500 -42.474304 77.597557 303.001709 12.017138 1.000000e+37
2985718 59165.019531 8012.406738 72602.914062 30.558891 79.895004 166.948334 11.941792 1.000000e+37
2985719 58943.527344 8149.115234 71675.453125 -17.683153 84.161453 92.694374 12.525809 1.000000e+37
2985720 58751.800781 7867.370605 71772.851562 -22.058264 87.175858 88.698051 11.360142 1.000000e+37
2985721 58542.757812 8302.926758 72705.148438 44.619373 103.377586 122.199730 10.584888 1.000000e+37
2985726 58721.117188 8498.621094 73471.570312 133.272720 36.211052 27.730337 13.510440 1.000000e+37
2985736 59583.316406 7316.823730 73232.187500 -7.036396 265.209778 -20.583776 11.179549 1.000000e+37
2985737 59103.710938 8789.282227 73052.539062 173.802078 246.234085 19.996645 14.109643 1.000000e+37
2985759 61074.128906 9318.026367 73541.312500 -126.973984 66.458916 52.253944 12.661838 1.000000e+37
3013324 59775.601562 8349.977539 73000.515625 121.138054 276.120636 175.349838 12.313696 1.000000e+37
3020307 60581.527344 8656.094727 72151.398438 -31.532066 48.624531 143.403763 10.693007 1.000000e+37
3020308 60094.222656 8370.823242 73587.078125 50.742851 62.989761 1.293426 11.307191 1.000000e+37
3020309 60211.730469 8171.437988 73601.843750 -76.482674 297.717682 -96.681305 7.537377 1.000000e+37
3020310 58569.136719 7970.158203 72661.085938 105.371284 105.755402 48.724453 13.245780 1.000000e+37
3020325 60860.281250 8224.229492 73834.984375 -90.777603 209.495667 -27.425306 12.376870 1.000000e+37
3056214 60595.199219 8559.583008 73248.164062 -43.578983 101.264359 64.614227 10.037376 1.000000e+37
3056215 60793.644531 8437.988281 73765.664062 -114.618248 187.291153 -62.753448 9.990501 1.000000e+37
3056216 61336.949219 7560.664551 74440.437500 -42.409908 178.765182 25.964487 11.044085 1.000000e+37
3056243 60413.191406 8866.432617 72443.773438 -75.836250 5.944297 145.096130 11.045013 1.000000e+37
3085617 60266.546875 8759.707031 73716.953125 -60.894508 -33.241192 -157.737656 8.734580 1.000000e+37
3085639 61230.273438 7960.075684 74211.515625 -50.508266 198.821747 7.045091 6.859926 1.000000e+37
3092945 58993.968750 8604.425781 71904.609375 26.806768 -18.067045 77.903854 9.879522 1.000000e+37
3092955 59385.378906 8320.743164 72423.273438 47.903049 -6.178682 149.860641 10.101164 1.000000e+37
3092958 60472.164062 8604.422852 73498.148438 -177.377991 188.498596 -94.083527 7.973423 1.000000e+37
3092959 59125.167969 8371.549805 73649.718750 105.313316 5.285294 -77.004013 13.404291 1.000000e+37
3092960 58761.957031 8351.073242 73039.750000 57.042099 94.434616 158.170837 11.991676 1.000000e+37
3092969 60145.863281 7467.862793 73289.789062 -49.783470 256.784790 2.873223 8.419849 1.000000e+37
3092979 60631.597656 7009.349121 72553.007812 -34.248924 174.759109 38.704384 7.133827 1.000000e+37
3092995 60994.285156 9087.789062 71782.859375 -23.878151 26.515049 90.403061 10.275497 1.000000e+37
3093051 60269.695312 8568.801758 72461.289062 -16.454163 75.269585 187.497253 9.331709 1.000000e+37
3123638 60570.785156 8612.022461 74680.085938 -30.757513 145.575714 -89.466316 8.572052 1.000000e+37
3123673 60629.382812 8408.478516 74642.195312 -32.172386 201.325974 -68.609741 10.598520 1.000000e+37
3123674 60513.371094 8295.102539 73787.554688 -80.147217 240.101593 -87.868576 9.798373 1.000000e+37
3123696 58901.667969 8465.583008 73723.187500 68.796822 126.566109 -99.910934 12.018624 1.000000e+37
3131306 59590.015625 8067.968262 73016.359375 198.565231 210.886292 -27.144247 10.697405 1.000000e+37
3131316 60948.796875 8871.064453 74054.937500 -27.664268 -21.308159 -68.915642 12.138252 1.000000e+37
3131318 58868.085938 8243.265625 73130.304688 173.548584 161.845749 -1.174162 10.684299 1.000000e+37
3131320 58158.035156 8464.304688 73906.750000 74.630600 160.195084 -32.091011 9.127020 1.000000e+37
3131349 61426.816406 8909.440430 73199.039062 -85.883087 104.711067 104.793381 10.741776 1.000000e+37
3162783 60983.367188 8235.021484 73812.789062 -93.100296 170.272247 -52.269867 10.396689 1.000000e+37
3162785 60481.675781 9082.861328 74932.382812 -9.461905 143.043457 -68.096756 10.280403 1.000000e+37
3170851 60915.433594 9020.557617 74168.632812 0.729761 -15.627538 2.608425 6.596544 1.000000e+37
3170861 58510.628906 7910.347656 72996.023438 75.732300 73.715324 110.329544 8.863587 1.000000e+37
3170864 60588.031250 9153.125977 73917.179688 -51.977512 -30.220123 19.917898 13.334897 1.000000e+37
3170866 57872.617188 8469.007812 73066.687500 67.851830 63.782181 25.717453 9.458339 1.000000e+37
3170874 59894.445312 6725.834473 72593.851562 -11.156959 178.227798 35.800407 11.731285 1.000000e+37
3170879 60898.968750 8329.217773 73825.085938 -97.906708 218.794754 -14.614143 10.198009 1.000000e+37
3203127 61077.136719 8241.461914 73936.531250 -85.123108 171.546478 -48.504997 7.748557 1.000000e+37
3203128 60348.566406 8710.790039 74288.664062 -41.023613 142.446030 -133.902084 10.871335 1.000000e+37
3203129 60912.566406 8194.393555 74252.218750 -49.596786 174.540741 -61.755573 11.704200 1.000000e+37
3203144 60589.503906 8473.246094 74395.617188 -8.940715 187.180206 -87.656227 11.698209 1.000000e+37
3203145 58881.250000 8471.358398 74288.710938 29.023859 166.939316 -74.083900 9.395691 1.000000e+37
3211386 59423.054688 7994.337891 73374.281250 71.290031 43.783226 75.628639 9.487648 1.000000e+37
3211389 60536.882812 8523.139648 71806.054688 -14.511668 14.978453 108.680237 10.381906 1.000000e+37
3211390 60530.625000 8550.595703 73553.679688 -142.357452 236.908691 -71.471001 6.477807 1.000000e+37
3211391 58397.351562 8170.839355 72457.578125 36.274899 159.906906 94.376167 7.563694 1.000000e+37
3211394 58951.800781 8406.238281 73386.757812 166.130402 87.596298 -30.388086 12.330025 1.000000e+37
3211395 58573.953125 7812.788574 73145.726562 88.119347 201.107422 -8.018621 9.844073 1.000000e+37
3211405 61070.687500 7958.425781 73972.210938 -81.628128 205.908798 7.592216 10.981515 1.000000e+37
3211426 60944.468750 9673.303711 74229.515625 11.188745 49.327190 -22.391237 9.437964 1.000000e+37
3245386 60206.328125 8759.388672 74258.640625 -21.593170 120.727699 -135.172836 11.946525 1.000000e+37
3245387 60545.718750 8372.692383 74561.046875 -47.850277 166.753540 -121.538208 9.001548 1.000000e+37
3245388 59091.269531 8093.370605 73431.757812 169.540787 55.024731 -40.055401 12.298683 1.000000e+37
3245432 59090.492188 9004.427734 74979.921875 -4.717919 99.483429 -57.427952 10.017274 1.000000e+37
3254104 58087.921875 8543.261719 73915.757812 81.015594 18.986752 22.312374 11.585903 1.000000e+37
3254107 59486.515625 8063.931641 73313.781250 25.836075 -16.035128 60.034374 7.432287 1.000000e+37
3254108 59430.191406 8583.467773 73080.367188 49.739025 294.758087 0.013348 12.314754 1.000000e+37
3254109 60442.074219 8699.750977 73616.007812 -111.715004 178.417099 5.750638 12.478831 1.000000e+37
3254111 60010.152344 7994.493164 73247.375000 -97.179184 212.598328 65.103188 11.368572 1.000000e+37
3254114 58805.378906 8373.038086 73389.070312 152.200928 108.828369 -10.664519 11.622313 1.000000e+37
3254137 60609.480469 8288.326172 73108.960938 -130.464798 207.216431 107.616951 10.048859 1.000000e+37
3254149 61590.765625 8394.416016 73419.976562 -100.258507 155.299866 -0.431852 11.428658 1.000000e+37
3298301 58050.558594 8042.079590 72420.039062 86.647263 62.565079 24.801970 11.187360 1.000000e+37
3298302 58351.332031 7759.642090 72612.898438 46.948811 14.008719 60.378521 9.764047 1.000000e+37
3298303 58394.878906 8031.768066 72330.656250 84.780327 109.446365 55.266613 8.353756 1.000000e+37
3298304 60480.617188 8426.463867 73667.203125 -179.396667 33.273300 106.019836 10.483100 1.000000e+37
3298305 59910.792969 9073.432617 74852.843750 47.852917 22.870972 -20.476580 11.141257 1.000000e+37
3298306 59944.781250 8436.693359 71909.968750 -24.972652 121.652840 114.835533 9.998265 1.000000e+37
3298307 59105.980469 8177.250977 73056.257812 170.736771 111.373512 144.530945 9.718142 1.000000e+37
3298311 57901.496094 8085.530762 73740.890625 55.908581 141.032257 14.328744 9.094462 1.000000e+37
3298321 58288.488281 8094.294434 72164.335938 12.292510 167.850769 77.116020 11.134926 1.000000e+37
3298344 61753.226562 9336.572266 73479.468750 -78.786858 102.175468 63.368729 8.006824 1.000000e+37
3298347 61001.613281 9053.198242 72120.210938 -39.982986 23.102308 103.696609 10.542370 1.000000e+37
3334856 59982.503906 8865.317383 73873.382812 -35.732430 50.680111 -173.005066 8.974155 1.000000e+37
3334914 59755.542969 8974.691406 74507.210938 31.001316 83.324379 -108.656319 10.838115 1.000000e+37
3344282 59472.773438 7866.876953 73342.398438 197.476959 163.175400 121.815208 12.886331 1.000000e+37
3344286 58001.816406 8180.347168 74055.015625 65.365913 51.369869 28.976400 9.853731 1.000000e+37
3344287 59604.625000 8057.141602 73086.156250 262.026917 170.598679 2.814901 11.001626 1.000000e+37
3344288 59794.476562 8677.535156 73577.242188 -177.243851 39.787239 -85.250702 9.768742 1.000000e+37
3344306 58601.257812 8169.996094 72068.226562 -29.037294 143.084991 89.884766 10.481258 1.000000e+37
3344334 60635.253906 8720.219727 73362.382812 -199.635269 154.062759 -22.443794 8.783306 1.000000e+37
3344336 61185.535156 9267.718750 74241.914062 -28.722143 5.242044 0.552397 11.541026 1.000000e+37
3382316 60035.988281 8850.259766 73406.351562 -47.706547 23.042002 -204.710602 6.411375 1.000000e+37
3382328 58710.558594 8694.780273 74006.570312 51.485886 59.314571 -37.298111 10.606407 1.000000e+37
3382329 58808.875000 8573.365234 73827.234375 40.965816 115.432999 -83.809982 8.850473 1.000000e+37
3382340 58582.183594 8752.091797 74342.273438 52.237774 87.922462 -40.171734 9.669131 1.000000e+37
3392099 58465.386719 8206.289062 73438.773438 81.237053 -31.155375 44.663868 9.845201 1.000000e+37
3392112 58102.312500 8022.076172 72606.382812 84.975647 45.101074 41.341915 10.781187 1.000000e+37
3392113 60461.937500 8894.057617 73452.984375 -53.056911 1.214005 9.976212 12.179224 1.000000e+37
3392114 60371.781250 8926.058594 73575.828125 -244.416992 43.504784 52.163883 11.630960 1.000000e+37
3392115 60587.250000 9079.916992 74957.234375 70.997513 44.910107 -23.370310 12.900039 1.000000e+37
3392116 60288.179688 8688.514648 72964.078125 -171.269577 103.896423 199.867126 10.301029 1.000000e+37
3392117 59300.832031 8085.912598 71507.460938 -24.262346 110.491295 81.587593 8.664451 1.000000e+37
3392138 59200.550781 8764.747070 72891.304688 171.265549 241.742615 58.034855 11.515311 1.000000e+37
3392139 59877.078125 6988.242188 73284.796875 -26.455860 219.585373 -0.330350 11.750049 1.000000e+37
3392140 60564.597656 8656.890625 73404.039062 -101.753990 72.957748 94.785263 12.260154 1.000000e+37
3392141 61424.929688 7845.553223 74318.468750 -43.167583 176.258606 -3.560407 9.030046 1.000000e+37
3392142 60458.226562 8665.947266 73524.187500 -198.674530 241.840973 9.682506 11.888265 1.000000e+37
3392163 61320.085938 9522.554688 73674.171875 -89.745758 66.848930 49.841553 10.818595 1.000000e+37
3431538 59872.062500 8617.818359 73064.773438 291.060059 46.228104 207.926956 12.236527 1.000000e+37
3431572 59099.824219 8884.390625 74763.437500 -5.313964 98.784119 -60.928288 8.773081 1.000000e+37
3441760 59608.789062 7902.720215 72949.328125 146.151154 195.505341 43.174244 10.058055 1.000000e+37
3441761 60034.824219 8864.321289 73519.109375 -229.782394 130.146927 -54.472179 6.733307 1.000000e+37
3441762 59635.914062 8183.317871 72023.023438 10.474792 68.779556 132.675873 9.635150 1.000000e+37
3441763 60509.378906 8879.244141 74635.273438 43.951260 26.196522 -38.736145 8.488837 1.000000e+37
3441764 60274.718750 8354.726562 73205.992188 -150.484909 206.939178 102.981903 11.210124 1.000000e+37
3441767 58064.968750 8647.670898 73826.140625 77.645432 33.501469 49.622738 10.751922 1.000000e+37
3441812 61585.750000 7873.020020 73177.382812 -73.628349 162.202591 39.010616 10.122681 1.000000e+37
3441902 60348.210938 8620.129883 72104.898438 -41.871418 34.944889 146.440277 9.381379 1.000000e+37
3482967 58815.695312 8746.032227 74830.507812 8.452240 109.341499 -63.191135 13.164331 1.000000e+37
3493334 58736.117188 7926.802734 73164.132812 109.181435 219.366547 10.813472 7.878915 1.000000e+37
3493343 59426.929688 8383.498047 73699.507812 213.452103 208.024200 106.182518 8.920872 1.000000e+37
3493345 61371.265625 9308.764648 74353.453125 -30.686884 34.705620 19.622276 8.043592 1.000000e+37
3493350 58479.820312 8474.763672 73898.726562 51.244385 127.779778 -77.467155 10.578770 1.000000e+37
3493367 61341.058594 7891.980957 74226.015625 -50.307701 180.602951 5.408810 9.810683 1.000000e+37
3493389 61900.566406 8290.040039 73241.609375 -87.500771 133.866165 38.281643 9.332136 1.000000e+37
3536054 58559.500000 8501.360352 74789.625000 7.298633 162.363007 -38.924229 10.522243 1.000000e+37
3536082 59509.210938 8610.657227 73368.125000 140.126923 -128.009979 24.473812 12.180560 -9.166991e+00
3536083 58819.546875 8862.299805 74771.945312 0.595060 93.078049 -37.370747 9.488821 1.000000e+37
3536084 58852.175781 8570.616211 73779.117188 54.521816 110.762787 -84.056480 9.127169 1.000000e+37
3547145 61322.265625 9158.014648 73620.210938 -128.311844 123.949295 51.374718 7.926829 1.000000e+37
3547173 58453.570312 8290.721680 72052.109375 16.742945 143.954437 73.806213 7.623972 1.000000e+37
3547208 61213.753906 8371.176758 74022.054688 -111.832237 162.814285 -12.590603 6.285437 1.000000e+37
3547215 61165.785156 8838.202148 73664.781250 -134.981720 147.232742 -12.146164 9.062124 1.000000e+37
3547308 60532.757812 8621.693359 72461.140625 -50.609543 42.004040 172.889038 9.462184 1.000000e+37
3591461 60136.085938 9070.273438 74229.195312 3.644362 76.347290 -110.163635 5.560524 1.000000e+37
3591492 60346.714844 8711.402344 74131.156250 -64.344093 178.660767 -132.504196 8.975618 1.000000e+37
3591513 58701.671875 8723.777344 74267.968750 33.297054 112.203712 -66.608696 10.415332 1.000000e+37
3591518 60592.484375 9325.637695 74892.515625 6.802904 143.632629 -67.302773 7.885427 1.000000e+37
3603073 58346.421875 7755.869629 72668.273438 67.831841 36.196644 59.299610 6.523784 1.000000e+37
3603075 59854.019531 8038.787598 73394.695312 -89.967323 374.580933 7.958743 6.563609 1.000000e+37
3603078 59973.039062 8984.559570 74983.468750 45.462242 28.997463 -21.365404 10.309862 1.000000e+37
3603081 59738.683594 8928.603516 73130.625000 283.677307 130.990326 83.423927 12.066985 1.000000e+37
3603092 61246.628906 7962.922852 73579.000000 -89.037407 200.417496 16.266199 10.417585 1.000000e+37
3603117 61208.855469 8636.538086 73617.171875 -134.279053 167.701904 15.835813 8.564714 1.000000e+37
3603118 61652.835938 8473.172852 73629.796875 -103.763008 160.133377 0.011494 9.550861 1.000000e+37
3649732 59978.937500 8831.609375 73831.093750 -9.936852 31.278700 -183.686432 8.087319 1.000000e+37
3649764 60321.058594 8105.202148 74666.570312 -4.998180 188.065445 -76.219635 9.550358 1.000000e+37
3649765 58964.886719 8563.540039 73878.187500 43.669724 145.604080 -99.720764 7.980435 1.000000e+37
3649785 58689.324219 8454.796875 74045.445312 70.097458 49.486099 -24.337513 6.952639 1.000000e+37
3649804 59571.402344 8645.855469 73437.070312 -62.324409 -95.979301 -132.952896 6.983950 1.000000e+37
3649805 59526.464844 8783.827148 73998.593750 50.561008 84.829727 -137.548447 7.879208 1.000000e+37
3661734 60511.589844 8691.974609 73351.453125 -204.642563 138.736298 -19.592672 8.941860 1.000000e+37
3661735 59188.539062 8511.442383 73163.843750 225.550766 168.513474 115.500763 8.782156 1.000000e+37
3661736 58475.300781 7760.880859 72048.234375 -7.145235 100.993134 86.973984 9.968242 1.000000e+37
3661740 57954.140625 8381.017578 72780.875000 77.053253 70.757393 18.796034 9.825179 1.000000e+37
3661752 59293.859375 7298.935547 72259.039062 -12.551420 183.346085 58.568684 10.882620 1.000000e+37
3661765 60364.484375 7848.873535 73489.562500 -74.578461 269.038086 -12.877394 10.390528 1.000000e+37
3661772 60878.000000 8442.996094 73424.687500 -159.272186 178.996246 45.917431 9.616289 1.000000e+37
3661786 60790.503906 8766.312500 72126.187500 -47.742550 20.082876 118.465439 10.054183 1.000000e+37
3661787 61507.105469 9214.950195 73106.460938 -26.348436 36.271336 110.215012 10.200268 1.000000e+37
3710412 60390.726562 8646.936523 74171.945312 -41.364349 159.099823 -144.974884 11.634643 1.000000e+37
3710445 58955.570312 8556.893555 73918.015625 42.009121 158.619446 -103.490723 9.938880 1.000000e+37
3710483 59766.890625 9223.458984 74745.492188 21.568851 101.547882 -74.799950 9.419654 1.000000e+37
3710484 59461.433594 8636.700195 73875.484375 73.911400 102.495758 -149.278412 9.085004 1.000000e+37
3722842 60279.886719 9585.999023 74414.484375 57.220440 -29.267023 29.274664 9.571362 1.000000e+37
3722858 57990.753906 8241.154297 74106.812500 68.131760 39.083027 27.832436 9.035202 1.000000e+37
3722860 58441.656250 7944.119629 72502.421875 19.159021 52.332344 123.170769 9.263865 1.000000e+37
3722862 58517.765625 8157.320801 72324.914062 11.193748 119.325356 107.166550 10.423180 1.000000e+37
3722866 58448.281250 8460.417969 73940.632812 57.560658 129.148407 -82.575546 11.734324 1.000000e+37
3722884 59800.281250 6790.100586 73285.257812 -21.832323 206.304260 -1.632621 10.022912 1.000000e+37
3722885 60236.113281 8463.354492 72775.078125 -85.195801 33.546680 238.269547 9.226346 1.000000e+37
3722898 60601.796875 8148.481445 73074.750000 -114.116829 187.575928 129.808319 8.762931 1.000000e+37
3723029 60244.335938 8671.762695 71694.367188 -2.174076 67.549217 111.072716 11.031118 1.000000e+37
3774018 60150.703125 8564.014648 74118.796875 -12.954844 222.627838 -161.825333 8.377198 1.000000e+37
3787096 58520.347656 8212.011719 72590.492188 49.816578 -38.754333 77.486443 5.567698 1.000000e+37
3787114 60932.554688 8643.518555 73451.460938 -75.254051 -22.842035 126.281471 8.689458 1.000000e+37
3787116 60817.960938 8959.325195 74179.304688 30.139404 14.983631 -60.566555 10.908139 1.000000e+37
3787124 58160.074219 7578.106934 73297.843750 53.643726 177.046585 -0.153148 8.093590 1.000000e+37
3787135 58419.589844 7508.692871 72854.812500 33.099846 204.635910 39.586613 10.811802 1.000000e+37
3787144 59436.738281 6743.658203 73167.187500 -14.955116 196.975998 -0.845088 8.730530 1.000000e+37
3787146 59109.320312 7131.815918 73195.031250 15.225904 219.895233 11.390055 11.698138 1.000000e+37
3787172 60880.960938 8888.932617 74086.398438 8.226539 -23.791620 -9.527302 14.146715 1.000000e+37
3787174 60547.234375 8796.031250 73154.281250 -161.919220 56.370571 160.293427 11.990670 1.000000e+37
3787272 59039.628906 8086.815918 71721.109375 -13.466698 84.023476 94.965096 8.496851 1.000000e+37
3787275 60130.441406 8531.657227 72083.140625 2.040589 72.324654 144.346497 9.012938 1.000000e+37
3840682 61224.765625 8472.317383 74209.953125 -73.090767 137.956436 -47.546623 9.489049 1.000000e+37
3840683 60537.503906 8403.719727 74593.125000 -44.590935 193.356003 -91.670525 8.956841 1.000000e+37
3840723 60194.382812 8819.259766 73366.773438 -250.457108 195.793549 -26.626593 5.797112 1.000000e+37
3840724 58979.386719 8579.159180 74089.335938 32.637493 153.361023 -94.774673 8.686636 1.000000e+37
3840727 60149.097656 8607.270508 73576.093750 -215.374054 40.628483 -64.919853 10.659881 1.000000e+37
3840750 59885.898438 8215.571289 73035.031250 -127.819801 -29.578779 18.522793 9.435334 1.000000e+37
3840751 58826.554688 8952.570312 74763.148438 16.450666 114.941818 -49.537041 5.907693 1.000000e+37
3840752 59413.613281 8647.173828 73905.593750 58.436474 102.013535 -148.289856 8.537594 1.000000e+37
3854401 59020.898438 7800.231934 73415.789062 135.771866 101.509026 126.218536 9.629053 1.000000e+37
3854402 59469.109375 7999.552246 73085.976562 207.314346 164.968735 -47.059776 11.415948 1.000000e+37
3854404 58658.050781 7914.209961 72730.640625 110.840164 83.265739 73.021210 10.043333 1.000000e+37
3854405 58834.683594 8329.745117 72266.320312 34.855633 -13.326562 101.771461 9.427096 1.000000e+37
3854407 60178.562500 9020.734375 4.084503 52.123737 33.904442 -18.724943 9.709849 1.000000e+37
3854408 60639.203125 8616.791016 73301.414062 -133.962891 -10.817528 131.149826 8.611325 1.000000e+37
3854426 58812.753906 8307.493164 72839.914062 96.602135 179.792206 103.431618 11.679732 1.000000e+37
3854429 60360.074219 7478.635742 72628.453125 -35.975113 188.734604 80.321251 9.615565 1.000000e+37
3854436 60657.839844 8880.936523 73163.070312 12.420002 52.344433 41.888409 9.219155 1.000000e+37
3854437 58422.132812 7870.499512 72968.023438 53.938137 218.549988 -22.807793 7.766707 1.000000e+37
3854438 60101.371094 8396.394531 73086.804688 -119.385574 -55.948593 179.340454 9.525046 1.000000e+37
3854440 60408.324219 7691.620605 73227.492188 -66.684502 251.582336 36.464142 8.567923 1.000000e+37
3854475 61070.804688 9130.332031 73648.921875 -151.874084 89.891685 82.560478 7.534418 1.000000e+37
3910332 60644.117188 9013.649414 74907.695312 -16.188671 153.071960 -69.025978 8.003151 1.000000e+37
3910380 58913.398438 8595.182617 74301.640625 15.203750 175.832397 -79.909981 9.344494 1.000000e+37
3910408 58566.468750 8948.651367 74549.070312 17.939587 92.887039 -25.997059 11.601748 1.000000e+37
3910409 58282.605469 8603.499023 74581.015625 22.548479 34.666828 -5.513273 9.958815 1.000000e+37
3910426 60485.582031 9067.338867 74606.273438 19.624399 94.942741 -80.808975 6.904001 1.000000e+37
3910427 60673.218750 8627.550781 73400.703125 -85.172249 79.889816 88.935555 8.313488 1.000000e+37
3910428 59463.429688 8479.791016 73006.789062 -29.215376 -3.838885 113.007881 8.554987 1.000000e+37
3924939 58701.207031 8154.940430 72738.851562 82.295891 -43.941929 83.395775 7.649606 1.000000e+37
3924940 58709.421875 9767.094727 72122.203125 23.802485 -13.778662 46.994553 8.195014 1.000000e+37
3924953 58657.937500 7906.131348 72878.140625 118.043083 34.188522 49.536564 10.580073 1.000000e+37
3924954 59685.238281 7977.334961 73361.476562 -56.304214 372.186218 -4.578279 12.040585 1.000000e+37
3924955 58088.671875 8098.888672 72367.687500 90.027061 54.745396 31.244692 7.137090 1.000000e+37
3924957 59853.105469 8480.291992 72032.656250 -25.862621 102.671440 140.761856 9.064239 1.000000e+37
